Team,Year,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
CHO,2022,Opponent/G,,242.4,42.0,90.1,.466,14.0,38.7,.362,28.0,51.4,.544,16.9,22.1,.763,11.4,35.6,47.0,26.5,7.5,4.6,15.0,19.6,114.9
CHO,2022,Lg Rank,,3,25,23,20,29,28,23,14,9,23,15,16,7,28,26,27,29,16,12,4,18,25
CHO,2022,Year/Year,,0.6%,1.7%,2.2%,-.002,-3.3%,-2.2%,-.004,4.5%,5.8%,-.007,17.6%,14.9%,+.018,6.7%,3.1%,3.9%,-2.4%,-6.9%,-4.6%,1.6%,5.4%,3.1%
CHI,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,2022,Team,82,19730,3422,7127,.480,872,2364,.369,2550,4763,.535,1436,1766,.813,711,2760,3471,1958,585,336,1053,1540,9152
CHI,2022,Team/G,,240.6,41.7,86.9,.480,10.6,28.8,.369,31.1,58.1,.535,17.5,21.5,.813,8.7,33.7,42.3,23.9,7.1,4.1,12.8,18.8,111.6
CHI,2022,Lg Rank,,24,7,20,3,29,30,4,4,4,16,9,17,3,29,22,28,19,23,25,6,8,13
CHI,2022,Year/Year,,-0.3%,-1.0%,-1.9%,+.004,-15.3%,-15.1%,-.001,5.1%,6.3%,-.006,26.7%,23.3%,+.022,-9.9%,-4.7%,-5.8%,-10.8%,6.6%,-3.0%,-15.1%,-0.7%,0.8%
CHI,2022,Opponent,82,19730,3397,7170,.474,960,2620,.366,2437,4550,.536,1430,1799,.795,764,2777,3541,2049,584,410,1071,1489,9184
CHI,2022,Opponent/G,,240.6,41.4,87.4,.474,11.7,32.0,.366,29.7,55.5,.536,17.4,21.9,.795,9.3,33.9,43.2,25.0,7.1,5.0,13.1,18.2,112.0
CHI,2022,Lg Rank,,24,22,13,26,6,2,27,24,25,15,22,15,28,2,13,9,17,6,24,24,28,16
CHI,2022,Year/Year,,-0.3%,-0.0%,-0.3%,+.001,1.7%,-1.2%,+.010,-0.7%,0.3%,-.005,1.4%,-1.3%,+.021,7.5%,1.2%,2.5%,3.6%,-16.5%,-1.1%,2.6%,2.4%,0.4%
CLE,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,2022,Team,82,19730,3255,6940,.469,953,2686,.355,2302,4254,.541,1376,1810,.760,837,2786,3623,2064,580,343,1181,1433,8839
CLE,2022,Team/G,,240.6,39.7,84.6,.469,11.6,32.8,.355,28.1,51.9,.541,16.8,22.1,.760,10.2,34.0,44.2,25.2,7.1,4.2,14.4,17.5,107.8
CLE,2022,Lg Rank,,24,21,29,9,20,22,15,15,17,12,18,12,21,16,16,15,11,26,24,22,1,25
CLE,2022,Year/Year,,-0.6%,2.9%,-1.3%,+.019,16.2%,10.2%,+.019,-1.8%,-7.4%,+.031,0.7%,-1.5%,+.017,-2.1%,5.1%,3.4%,5.6%,-8.9%,-7.3%,-6.9%,-3.8%,3.8%
CLE,2022,Opponent,82,19730,3236,7152,.452,960,2721,.353,2276,4431,.514,1233,1592,.774,858,2657,3515,1978,691,380,1101,1638,8665
CLE,2022,Opponent/G,,240.6,39.5,87.2,.452,11.7,33.2,.353,27.8,54.0,.514,15.0,19.4,.774,10.5,32.4,42.9,24.1,8.4,4.6,13.4,20.0,105.7
CLE,2022,Lg Rank,,24,8,10,8,6,7,16,12,20,5,3,2,15,19,3,6,12,28,15,17,11,5
CLE,2022,Year/Year,,-0.6%,-6.0%,0.6%,-.032,-5.6%,2.4%,-.030,-6.2%,-0.5%,-.031,-5.3%,-4.8%,-.004,5.8%,-4.3%,-2.0%,-5.0%,-1.0%,-21.5%,-6.4%,-0.9%,-5.9%
DAL,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DAL,2022,Team,82,19755,3222,6982,.461,1073,3063,.350,2149,3919,.548,1341,1739,.771,759,2769,3528,1918,552,325,1025,1612,8858
DAL,2022,Team/G,,240.9,39.3,85.1,.461,13.1,37.4,.350,26.2,47.8,.548,16.4,21.2,.771,9.3,33.8,43.0,23.4,6.7,4.0,12.5,19.7,108.0
DAL,2022,Lg Rank,,19,25,27,18,10,8,19,23,27,5,22,22,16,24,20,24,25,29,28,3,14,24
DAL,2022,Year/Year,,0.2%,-4.4%,-2.5%,-.009,-5.2%,-2.0%,-.012,-3.9%,-2.9%,-.006,-0.7%,0.2%,-.007,1.4%,-1.3%,-0.7%,2.3%,7.7%,-8.2%,3.6%,1.4%,-3.9%
DAL,2022,Opponent,82,19755,3198,7001,.457,895,2635,.340,2303,4366,.527,1296,1689,.767,780,2799,3579,1925,575,300,1073,1645,8587
DAL,2022,Opponent/G,,240.9,39.0,85.4,.457,10.9,32.1,.340,28.1,53.2,.527,15.8,20.6,.767,9.5,34.1,43.6,23.5,7.0,3.7,13.1,20.1,104.7
DAL,2022,Lg Rank,,19,6,3,12,1,3,4,15,14,13,7,8,9,4,17,11,6,4,1,23,10,2
DAL,2022,Year/Year,,0.2%,-2.7%,-1.9%,-.003,-15.0%,-8.8%,-.025,3.2%,2.7%,+.002,-8.1%,-8.5%,+.004,-2.7%,-0.1%,-0.7%,3.6%,-4.2%,-0.2%,3.8%,-0.1%,-5.0%
DEN,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,2022,Team,82,19805,3416,7079,.483,1039,2944,.353,2377,4135,.575,1372,1725,.795,752,2865,3617,2279,592,305,1189,1639,9243
DEN,2022,Team/G,,241.5,41.7,86.3,.483,12.7,35.9,.353,29.0,50.4,.575,16.7,21.0,.795,9.2,34.9,44.1,27.8,7.2,3.7,14.5,20.0,112.7
DEN,2022,Lg Rank,,8,8,23,2,14,13,16,11,21,1,19,23,8,25,9,17,3,18,29,26,20,10
DEN,2022,Year/Year,,-0.5%,-3.7%,-3.2%,-.002,-1.6%,5.0%,-.024,-4.6%,-8.3%,+.023,6.7%,7.7%,-.008,-12.9%,3.0%,-0.8%,3.5%,-10.7%,-17.1%,7.4%,4.7%,-2.0%
DEN,2022,Opponent,82,19805,3367,7168,.470,971,2806,.346,2396,4362,.549,1349,1783,.757,795,2680,3475,2082,649,392,1051,1632,9054
DEN,2022,Opponent/G,,241.5,41.1,87.4,.470,11.8,34.2,.346,29.2,53.2,.549,16.5,21.7,.757,9.7,32.7,42.4,25.4,7.9,4.8,12.8,19.9,110.4
DEN,2022,Lg Rank,,8,18,12,21,10,11,10,23,13,28,11,14,3,7,5,4,22,20,17,26,13,14
DEN,2022,Year/Year,,-0.5%,2.5%,2.4%,+.001,-8.7%,-4.1%,-.017,7.9%,7.0%,+.005,-3.6%,-1.5%,-.017,7.1%,1.7%,2.9%,-1.9%,5.5%,5.9%,-9.0%,3.9%,0.3%
DET,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,2022,Team,82,19780,3129,7267,.431,925,2838,.326,2204,4429,.498,1413,1806,.782,900,2625,3525,1924,630,393,1163,1799,8596
DET,2022,Team/G,,241.2,38.2,88.6,.431,11.3,34.6,.326,26.9,54.0,.498,17.2,22.0,.782,11.0,32.0,43.0,23.5,7.7,4.8,14.2,21.9,104.8
DET,2022,Lg Rank,,13,29,11,29,26,16,29,20,12,29,13,13,13,8,29,25,24,10,14,20,30,28
DET,2022,Year/Year,,-0.4%,-1.3%,3.6%,-.021,-2.4%,5.1%,-.025,-0.8%,2.6%,-.017,-2.9%,-5.8%,+.023,13.9%,-3.2%,0.7%,-3.1%,4.2%,-7.0%,-5.0%,6.9%,-1.7%
DET,2022,Opponent,82,19780,3333,7051,.473,966,2668,.362,2367,4383,.540,1597,2056,.777,847,2946,3793,2061,606,427,1197,1625,9229
DET,2022,Opponent/G,,241.2,40.6,86.0,.473,11.8,32.5,.362,28.9,53.5,.540,19.5,25.1,.777,10.3,35.9,46.3,25.1,7.4,5.2,14.6,19.8,112.5
DET,2022,Lg Rank,,13,14,7,25,8,5,22,20,15,20,29,29,19,16,28,24,19,12,26,7,14,22
DET,2022,Year/Year,,-0.4%,-1.8%,-1.1%,-.003,3.8%,3.7%,+.001,-3.9%,-3.8%,-.001,14.8%,12.3%,+.017,3.7%,4.5%,4.3%,1.4%,-7.9%,-10.5%,4.7%,-2.9%,1.3%
GSW,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
GSW,2022,Team,82,19730,3323,7087,.469,1176,3231,.364,2147,3856,.557,1280,1665,.769,800,2930,3730,2223,719,372,1221,1723,9102
GSW,2022,Team/G,,240.6,40.5,86.4,.469,14.3,39.4,.364,26.2,47.0,.557,15.6,20.3,.769,9.8,35.7,45.5,27.1,8.8,4.5,14.9,21.0,111.0
GSW,2022,Lg Rank,,24,17,21,10,3,3,8,24,29,3,26,26,17,20,2,7,5,4,18,29,27,15
GSW,2022,Year/Year,,0.1%,-1.9%,-2.0%,+.000,-1.5%,1.7%,-.012,-2.1%,-4.8%,+.016,-5.8%,-3.8%,-.016,22.4%,1.9%,5.7%,-2.0%,7.5%,-4.5%,-0.7%,-0.9%,-2.4%
GSW,2022,Opponent,82,19730,3111,7098,.438,1000,2948,.339,2111,4150,.509,1426,1880,.759,792,2705,3497,1875,649,317,1189,1474,8648
GSW,2022,Opponent/G,,240.6,37.9,86.6,.438,12.2,36.0,.339,25.7,50.6,.509,17.4,22.9,.759,9.7,33.0,42.6,22.9,7.9,3.9,14.5,18.0,105.5
GSW,2022,Lg Rank,,24,2,9,2,15,20,3,2,8,2,19,24,5,6,8,5,2,20,2,8,29,3
GSW,2022,Year/Year,,0.1%,-5.7%,-2.7%,-.014,-1.5%,4.3%,-.020,-7.6%,-7.2%,-.002,-12.2%,-10.0%,-.019,-9.6%,-9.9%,-9.8%,-3.8%,0.5%,-10.8%,-3.6%,-7.9%,-6.4%
HOU,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,2022,Team,82,19755,3229,7083,.456,1105,3170,.349,2124,3913,.543,1434,2010,.713,786,2660,3446,1932,600,382,1351,1692,8997
HOU,2022,Team/G,,240.9,39.4,86.4,.456,13.5,38.7,.349,25.9,47.7,.543,17.5,24.5,.713,9.6,32.4,42.0,23.6,7.3,4.7,16.5,20.6,109.7
HOU,2022,Lg Rank,,19,24,22,24,7,4,21,28,28,10,10,1,30,21,28,30,23,17,15,30,26,19
HOU,2022,Year/Year,,0.2%,0.3%,-2.4%,+.012,-2.2%,-4.8%,+.009,1.7%,-0.4%,+.011,5.9%,9.9%,-.027,2.9%,-2.5%,-1.3%,-0.2%,-3.5%,-7.1%,11.9%,5.6%,0.9%
HOU,2022,Opponent,82,19755,3562,7374,.483,1048,2966,.353,2514,4408,.570,1520,1943,.782,915,2831,3746,2103,776,474,1155,1812,9692
HOU,2022,Opponent/G,,240.9,43.4,89.9,.483,12.8,36.2,.353,30.7,53.8,.570,18.5,23.7,.782,11.2,34.5,45.7,25.6,9.5,5.8,14.1,22.1,118.2
HOU,2022,Lg Rank,,19,30,22,29,20,21,17,30,18,30,27,27,22,26,20,21,24,30,28,10,1,30
HOU,2022,Year/Year,,0.2%,1.7%,1.0%,+.003,-4.7%,2.9%,-.028,4.7%,-0.2%,+.027,3.8%,3.9%,-.001,12.7%,-8.4%,-4.0%,-0.5%,11.5%,10.1%,-3.9%,14.6%,1.3%
IND,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
IND,2022,Team,82,19880,3398,7338,.463,997,2899,.344,2401,4439,.541,1347,1754,.768,925,2671,3596,2081,582,457,1183,1675,9140
IND,2022,Team/G,,242.4,41.4,89.5,.463,12.2,35.4,.344,29.3,54.1,.541,16.4,21.4,.768,11.3,32.6,43.9,25.4,7.1,5.6,14.4,20.4,111.5
IND,2022,Lg Rank,,3,12,7,17,16,15,25,9,11,13,20,18,19,5,26,21,9,24,4,23,24,14
IND,2022,Year/Year,,0.0%,-4.2%,-1.9%,-.011,-1.5%,4.1%,-.020,-5.3%,-5.4%,+.001,-0.0%,3.2%,-.024,25.3%,-3.2%,2.8%,-7.4%,-16.4%,-12.8%,6.5%,1.2%,-3.3%
IND,2022,Opponent,82,19880,3485,7212,.483,985,2645,.372,2500,4567,.547,1470,1845,.797,833,2702,3535,2058,664,401,1087,1575,9425
IND,2022,Opponent/G,,242.4,42.5,88.0,.483,12.0,32.3,.372,30.5,55.7,.547,17.9,22.5,.797,10.2,33.0,43.1,25.1,8.1,4.9,13.3,19.2,114.9
IND,2022,Lg Rank,,3,27,14,30,11,4,30,29,27,26,24,20,29,12,7,8,18,24,20,19,22,26
IND,2022,Year/Year,,0.0%,-0.5%,-3.7%,+.015,4.5%,2.5%,+.007,-2.4%,-7.0%,+.026,-2.6%,-4.4%,+.015,-10.0%,-7.1%,-7.8%,-3.7%,9.0%,-7.6%,-10.5%,5.9%,-0.4%
LAC,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,2022,Team,82,19780,3285,7170,.458,1047,2802,.374,2238,4368,.512,1273,1606,.793,747,2860,3607,1969,608,406,1126,1528,8890
LAC,2022,Team/G,,241.2,40.1,87.4,.458,12.8,34.2,.374,27.3,53.3,.512,15.5,19.6,.793,9.1,34.9,44.0,24.0,7.4,5.0,13.7,18.6,108.4
LAC,2022,Lg Rank,,13,20,17,21,12,20,3,19,14,25,27,30,9,26,10,19,16,15,8,14,6,23
LAC,2022,Year/Year,,0.5%,-4.1%,0.9%,-.024,-10.5%,-1.5%,-.037,-0.9%,2.4%,-.017,-4.0%,1.7%,-.047,-3.3%,0.4%,-0.4%,-1.5%,4.9%,20.8%,4.1%,-3.0%,-4.9%
LAC,2022,Opponent,82,19780,3343,7432,.450,958,2780,.345,2385,4652,.513,1244,1606,.775,984,2881,3865,1975,631,339,1113,1515,8888
LAC,2022,Opponent/G,,241.2,40.8,90.6,.450,11.7,33.9,.345,29.1,56.7,.513,15.2,19.6,.775,12.0,35.1,47.1,24.1,7.7,4.1,13.6,18.5,108.4
LAC,2022,Lg Rank,,13,16,29,6,5,9,7,22,28,4,4,3,16,30,23,28,11,18,6,15,26,11
LAC,2022,Year/Year,,0.5%,1.7%,4.9%,-.014,1.0%,4.3%,-.011,2.0%,5.2%,-.016,-5.6%,-5.3%,-.002,31.1%,9.7%,14.4%,5.1%,8.6%,-2.1%,5.7%,2.1%,0.5%
LAL,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,2022,Team,82,19980,3415,7279,.469,982,2826,.347,2433,4453,.546,1380,1884,.732,782,2826,3608,1968,626,425,1191,1654,9192
LAL,2022,Team/G,,243.7,41.6,88.8,.469,12.0,34.5,.347,29.7,54.3,.546,16.8,23.0,.732,9.5,34.5,44.0,24.0,7.6,5.2,14.5,20.2,112.1
LAL,2022,Lg Rank,,1,9,10,8,18,17,22,7,10,7,17,9,29,23,12,18,17,11,7,27,21,11
LAL,2022,Year/Year,,0.5%,2.5%,3.1%,-.003,8.3%,10.4%,-.007,0.3%,-1.0%,+.007,-2.4%,-1.5%,-.007,-1.2%,-0.3%,-0.5%,-2.6%,-2.2%,-3.3%,-4.5%,5.5%,2.3%
LAL,2022,Opponent,82,19980,3491,7424,.470,1032,2935,.352,2459,4489,.548,1428,1911,.747,902,2920,3822,2154,684,338,1152,1647,9442
LAL,2022,Opponent/G,,243.7,42.6,90.5,.470,12.6,35.8,.352,30.0,54.7,.548,17.4,23.3,.747,11.0,35.6,46.6,26.3,8.3,4.1,14.0,20.1,115.1
LAL,2022,Lg Rank,,1,28,26,22,18,19,14,26,24,27,20,26,1,23,26,25,28,27,5,11,9,28
LAL,2022,Year/Year,,0.5%,7.1%,4.8%,+.010,10.8%,11.0%,-.001,5.6%,1.1%,+.024,9.6%,13.8%,-.028,24.9%,7.2%,10.9%,6.5%,1.3%,-9.2%,-7.6%,-5.5%,7.9%
MEM,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,2022,Team,82,19780,3571,7739,.461,945,2679,.353,2626,5060,.519,1393,1898,.734,1159,2873,4032,2131,800,533,1082,1620,9480
MEM,2022,Team/G,,241.2,43.5,94.4,.461,11.5,32.7,.353,32.0,61.7,.519,17.0,23.1,.734,14.1,35.0,49.2,26.0,9.8,6.5,13.2,19.8,115.6
MEM,2022,Lg Rank,,13,2,1,19,23,23,17,2,1,23,15,7,28,1,8,1,6,1,1,9,17,2
MEM,2022,Year/Year,,-0.2%,1.6%,2.8%,-.005,3.3%,4.2%,-.003,1.0%,2.1%,-.006,3.3%,8.5%,-.037,26.7%,-0.8%,5.8%,-3.5%,7.2%,28.6%,-0.7%,5.4%,2.0%
MEM,2022,Opponent,82,19780,3305,7269,.455,987,2828,.349,2318,4441,.522,1417,1837,.771,821,2706,3527,2047,588,496,1235,1625,9014
MEM,2022,Opponent/G,,241.2,40.3,88.6,.455,12.0,34.5,.349,28.3,54.2,.522,17.3,22.4,.771,10.0,33.0,43.0,25.0,7.2,6.0,15.1,19.8,109.9
MEM,2022,Lg Rank,,13,12,17,10,12,12,11,17,22,7,18,19,13,11,9,7,16,7,30,3,14,12
MEM,2022,Year/Year,,-0.2%,-1.7%,-0.1%,-.008,-6.4%,-1.7%,-.018,0.4%,1.0%,-.003,-0.5%,1.6%,-.016,2.4%,-5.5%,-3.8%,-1.6%,-6.5%,15.5%,1.5%,8.3%,-2.1%
MIA,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,2022,Team,82,19855,3246,6954,.467,1114,2936,.379,2132,4018,.531,1416,1753,.808,807,2778,3585,2090,606,265,1194,1679,9022
MIA,2022,Team/G,,242.1,39.6,84.8,.467,13.6,35.8,.379,26.0,49.0,.531,17.3,21.4,.808,9.8,33.9,43.7,25.5,7.4,3.2,14.6,20.5,110.0
MIA,2022,Lg Rank,,5,22,28,13,6,14,1,27,26,17,12,19,5,18,18,22,8,16,30,28,25,17
MIA,2022,Year/Year,,0.3%,0.9%,1.3%,-.002,5.0%,-1.1%,+.022,-1.1%,3.1%,-.022,3.5%,1.3%,+.018,22.4%,1.3%,5.3%,-3.2%,-6.5%,-18.6%,3.5%,8.2%,1.8%
MIA,2022,Opponent,82,19855,3078,6886,.447,1064,3138,.339,2014,3748,.537,1437,1845,.779,783,2634,3417,1908,608,330,1228,1686,8657
MIA,2022,Opponent/G,,242.1,37.5,84.0,.447,13.0,38.3,.339,24.6,45.7,.537,17.5,22.5,.779,9.5,32.1,41.7,23.3,7.4,4.0,15.0,20.6,105.6
MIA,2022,Lg Rank,,5,1,1,4,22,27,2,1,1,17,23,20,20,5,2,2,4,14,4,5,3,4
MIA,2022,Year/Year,,0.3%,-4.0%,-1.5%,-.012,-9.0%,-2.1%,-.026,-1.1%,-1.0%,-.001,12.5%,12.9%,-.003,0.5%,-3.8%,-2.8%,-9.8%,-1.3%,1.0%,-0.6%,4.7%,-2.3%
MIL,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,2022,Team,82,19755,3429,7331,.468,1153,3151,.366,2276,4180,.544,1459,1881,.776,840,2990,3830,1960,623,326,1100,1494,9470
MIL,2022,Team/G,,240.9,41.8,89.4,.468,14.1,38.4,.366,27.8,51.0,.544,17.8,22.9,.776,10.2,36.5,46.7,23.9,7.6,4.0,13.4,18.2,115.5
MIL,2022,Lg Rank,,19,6,8,12,4,5,5,17,20,8,8,10,15,15,1,2,18,13,27,12,3,3
MIL,2022,Year/Year,,0.1%,-6.5%,-2.6%,-.020,-2.5%,3.7%,-.023,-8.5%,-6.9%,-.009,9.6%,7.3%,+.016,-0.5%,-3.6%,-2.9%,-6.2%,-6.5%,-14.3%,-2.9%,5.5%,-3.9%
MIL,2022,Opponent,82,19755,3391,7431,.456,1186,3328,.356,2205,4103,.537,1227,1634,.751,812,2805,3617,2122,606,357,1070,1612,9195
MIL,2022,Opponent/G,,240.9,41.4,90.6,.456,14.5,40.6,.356,26.9,50.0,.537,15.0,19.9,.751,9.9,34.2,44.1,25.9,7.4,4.4,13.0,19.7,112.1
MIL,2022,Lg Rank,,19,21,28,11,30,30,19,6,7,18,2,5,2,10,18,16,25,12,9,25,17,19
MIL,2022,Year/Year,,0.1%,-2.4%,-2.4%,-.000,-2.5%,5.2%,-.028,-2.4%,-7.9%,+.030,2.3%,6.3%,-.029,2.9%,1.1%,1.5%,3.3%,5.0%,-9.9%,-0.8%,7.2%,-1.8%
MIN,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIN,2022,Team,82,19780,3411,7458,.457,1211,3386,.358,2200,4072,.540,1474,1894,.778,921,2700,3621,2106,721,460,1175,1786,9507
MIN,2022,Team/G,,241.2,41.6,91.0,.457,14.8,41.3,.358,26.8,49.7,.540,18.0,23.1,.778,11.2,32.9,44.2,25.7,8.8,5.6,14.3,21.8,115.9
MIN,2022,Lg Rank,,13,10,5,22,1,1,12,21,24,14,4,8,14,6,25,16,7,3,3,21,29,1
MIN,2022,Year/Year,,-0.2%,2.1%,0.0%,+.009,12.6%,9.9%,+.009,-2.8%,-6.9%,+.023,2.3%,0.1%,+.017,6.8%,-0.2%,1.5%,0.2%,0.2%,1.5%,0.5%,4.1%,3.4%
MIN,2022,Opponent,82,19780,3298,7163,.460,1071,3062,.350,2227,4101,.543,1624,2081,.780,904,2858,3762,2149,593,397,1339,1715,9291
MIN,2022,Opponent/G,,241.2,40.2,87.4,.460,13.1,37.3,.350,27.2,50.0,.543,19.8,25.4,.780,11.0,34.9,45.9,26.2,7.2,4.8,16.3,20.9,113.3
MIN,2022,Lg Rank,,13,10,11,16,25,26,12,7,6,22,30,30,21,24,21,23,27,8,19,1,2,24
MIN,2022,Year/Year,,-0.2%,-6.5%,-2.1%,-.022,-0.5%,11.5%,-.042,-9.2%,-10.3%,+.007,7.1%,7.8%,-.005,10.6%,-2.7%,0.2%,-2.3%,-5.3%,-12.4%,6.7%,5.2%,-3.7%
NOP,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,2022,Team,82,19755,3294,7212,.457,873,2629,.332,2421,4583,.528,1501,1903,.789,981,2726,3707,2047,680,328,1153,1612,8962
NOP,2022,Team/G,,240.9,40.2,88.0,.457,10.6,32.1,.332,29.5,55.9,.528,18.3,23.2,.789,12.0,33.2,45.2,25.0,8.3,4.0,14.1,19.7,109.3
NOP,2022,Lg Rank,,19,19,16,23,28,24,27,8,7,20,2,6,10,3,24,11,13,7,26,17,14,21
NOP,2022,Year/Year,,-0.5%,-5.5%,-1.2%,-.020,0.6%,5.4%,-.016,-7.5%,-4.7%,-.016,-3.7%,-11.0%,+.060,1.9%,-6.8%,-4.6%,-4.0%,9.6%,-8.6%,-3.8%,9.3%,-4.6%
NOP,2022,Opponent,82,19755,3301,7009,.471,1064,2913,.365,2237,4096,.546,1377,1753,.786,759,2666,3425,2039,605,391,1164,1681,9043
NOP,2022,Opponent/G,,240.9,40.3,85.5,.471,13.0,35.5,.365,27.3,50.0,.546,16.8,21.4,.786,9.3,32.5,41.8,24.9,7.4,4.8,14.2,20.5,110.3
NOP,2022,Lg Rank,,19,11,4,24,22,18,26,8,5,24,14,12,24,1,4,3,15,11,16,9,4,13
NOP,2022,Year/Year,,-0.5%,-3.9%,-4.3%,+.002,-10.4%,-6.8%,-.015,-0.4%,-2.4%,+.011,1.0%,1.5%,-.004,3.5%,-1.1%,-0.1%,-4.1%,-4.3%,-19.4%,6.4%,-3.8%,-4.0%
NYK,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NYK,2022,Team,82,19780,3088,7069,.437,1082,3029,.357,2006,4040,.497,1473,1980,.744,941,2841,3782,1793,570,399,1087,1672,8731
NYK,2022,Team/G,,241.2,37.7,86.2,.437,13.2,36.9,.357,24.5,49.3,.497,18.0,24.1,.744,11.5,34.6,46.1,21.9,7.0,4.9,13.3,20.4,106.5
NYK,2022,Lg Rank,,13,30,24,27,9,10,13,30,25,30,5,2,26,4,11,4,30,27,13,10,23,26
NYK,2022,Year/Year,,-0.4%,-4.5%,-0.3%,-.019,12.2%,23.0%,-.034,-11.6%,-12.7%,+.006,9.5%,15.4%,-.040,18.7%,-2.3%,2.2%,2.2%,-1.3%,-4.0%,2.4%,-0.3%,-0.5%
NYK,2022,Opponent,82,19780,3154,7050,.447,1038,3032,.342,2116,4018,.527,1395,1826,.764,766,2812,3578,1982,572,379,1039,1671,8741
NYK,2022,Opponent/G,,241.2,38.5,86.0,.447,12.7,37.0,.342,25.8,49.0,.527,17.0,22.3,.764,9.3,34.3,43.6,24.2,7.0,4.6,12.7,20.4,106.6
NYK,2022,Lg Rank,,13,4,6,5,19,24,6,3,3,11,16,17,8,3,19,10,13,3,13,28,5,6
NYK,2022,Year/Year,,-0.4%,1.4%,-0.3%,+.008,5.5%,3.8%,+.006,-0.4%,-3.2%,+.015,0.7%,0.3%,+.003,-3.2%,-0.4%,-1.0%,2.6%,6.4%,-14.9%,-0.6%,14.1%,1.8%
OKC,2022,,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
OKC,2022,Team,82,19805,3141,7310,.430,991,3066,.323,2150,4244,.507,1233,1632,.756,854,2887,3741,1822,622,380,1145,1497,8506
OKC,2022,Team/G,,241.5,38.3,89.1,.430,12.1,37.4,.323,26.2,51.8,.507,15.0,19.9,.756,10.4,35.2,45.6,22.2,7.6,4.6,14.0,18.3,103.7
OKC,2022,Lg Rank,,8,27,9,30,17,7,30,22,18,27,30,28,24,12,6,6,28,14,16,15,4,30
OKC,2022,Year/Year,,0.2%,-1.3%,1.3%,-.011,1.5%,6.4%,-.016,-2.6%,-2.2%,-.002,-2.7%,-6.7%,+.031,4.9%,-1.3%,0.1%,0.7%,8.4%,5.6%,-13.5%,0.7%,-1.2%
OKC,2022,Opponent,82,19805,3398,7421,.458,1118,3171,.353,2280,4250,.536,1256,1629,.771,906,3060,3966,2142,695,490,1085,1463,9170
